East Germany, Period fertility rates by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1989     50     1939      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1989     51     1938      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1989     52     1937      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1989     53     1936      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1989     54     1935      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1989     55+    1934-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2009     12-    1997+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2009     13     1996      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2009     14     1995      0.00037     0.00037     0.00000     0.00000     0.00000     0.00000
2009     15     1994      0.00181     0.00181     0.00000     0.00000     0.00000     0.00000
2009     16     1993      0.00530     0.00519     0.00011     0.00000     0.00000     0.00000
2009     17     1992      0.01028     0.00980     0.00048     0.00000     0.00000     0.00000
2009     18     1991      0.01847     0.01701     0.00136     0.00010     0.00000     0.00000
2009     19     1990      0.02255     0.01995     0.00239     0.00019     0.00001     0.00000
2009     20     1989      0.02847     0.02404     0.00411     0.00030     0.00001     0.00000
2009     21     1988      0.03683     0.02939     0.00640     0.00092     0.00010     0.00001
2009     22     1987      0.04390     0.03254     0.00925     0.00175     0.00028     0.00009
2009     23     1986      0.05315     0.03743     0.01199     0.00299     0.00062     0.00013
2009     24     1985      0.06136     0.04150     0.01516     0.00347     0.00092     0.00031
2009     25     1984      0.07342     0.04928     0.01839     0.00425     0.00111     0.00039
2009     26     1983      0.08356     0.05395     0.02214     0.00528     0.00153     0.00067
2009     27     1982      0.09430     0.05700     0.02829     0.00624     0.00191     0.00085
2009     28     1981      0.09794     0.05591     0.03232     0.00646     0.00215     0.00110
2009     29     1980      0.10223     0.05447     0.03624     0.00795     0.00227     0.00130
2009     30     1979      0.10225     0.04887     0.04065     0.00888     0.00256     0.00129
2009     31     1978      0.09935     0.04391     0.04115     0.00989     0.00272     0.00168
2009     32     1977      0.09340     0.03668     0.04220     0.01038     0.00244     0.00169
2009     33     1976      0.08459     0.02954     0.03963     0.01085     0.00284     0.00173
2009     34     1975      0.07491     0.02289     0.03633     0.01113     0.00269     0.00187
2009     35     1974      0.06215     0.01786     0.02863     0.01056     0.00337     0.00173
2009     36     1973      0.05285     0.01443     0.02279     0.01074     0.00301     0.00188
2009     37     1972      0.03777     0.00912     0.01671     0.00737     0.00287     0.00171
2009     38     1971      0.02955     0.00676     0.01270     0.00623     0.00243     0.00143
2009     39     1970      0.02143     0.00463     0.00846     0.00517     0.00180     0.00137
2009     40     1969      0.01460     0.00319     0.00502     0.00364     0.00158     0.00117
2009     41     1968      0.00990     0.00224     0.00327     0.00235     0.00108     0.00095
2009     42     1967      0.00588     0.00105     0.00175     0.00154     0.00071     0.00083
2009     43     1966      0.00322     0.00047     0.00094     0.00085     0.00051     0.00045
2009     44     1965      0.00175     0.00027     0.00032     0.00054     0.00030     0.00033
2009     45     1964      0.00082     0.00012     0.00011     0.00018     0.00019     0.00022
2009     46     1963      0.00035     0.00004     0.00011     0.00010     0.00003     0.00008
2009     47     1962      0.00012     0.00002     0.00003     0.00002     0.00000     0.00005
2009     48     1961      0.00004     0.00001     0.00001     0.00002     0.00001     0.00000
2009     49     1960      0.00005     0.00000     0.00003     0.00002     0.00000     0.00000
2009     50     1959      0.00003     0.00000     0.00000     0.00001     0.00001     0.00001
2009     51     1958      0.00002     0.00000     0.00000     0.00001     0.00000     0.00000
2009     52     1957      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2009     53     1956      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2009     54     1955      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2009     55+    1954-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2010     12-    1998+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2010     13     1997      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2010     14     1996      0.00038     0.00038     0.00000     0.00000     0.00000     0.00000
2010     15     1995      0.00142     0.00142     0.00000     0.00000     0.00000     0.00000
2010     16     1994      0.00571     0.00560     0.00011     0.00000     0.00000     0.00000
2010     17     1993      0.01114     0.01031     0.00080     0.00003     0.00000     0.00000
2010     18     1992      0.02034     0.01880     0.00146     0.00005     0.00000     0.00003
2010     19     1991      0.02763     0.02410     0.00332     0.00021     0.00000     0.00000
2010     20     1990      0.02943     0.02387     0.00501     0.00049     0.00006     0.00000
2010     21     1989      0.03726     0.02907     0.00686     0.00125     0.00008     0.00000
2010     22     1988      0.04321     0.03167     0.00937     0.00182     0.00027     0.00008
2010     23     1987      0.05099     0.03599     0.01152     0.00277     0.00060     0.00011
2010     24     1986      0.06198     0.04198     0.01534     0.00349     0.00096     0.00020
2010     25     1985      0.07609     0.05136     0.01912     0.00409     0.00112     0.00041
2010     26     1984      0.08786     0.05614     0.02421     0.00515     0.00161     0.00076
2010     27     1983      0.09564     0.05834     0.02776     0.00687     0.00169     0.00097
2010     28     1982      0.10249     0.05807     0.03413     0.00711     0.00208     0.00111
2010     29     1981      0.10432     0.05541     0.03707     0.00819     0.00227     0.00138
2010     30     1980      0.10556     0.05126     0.04124     0.00883     0.00258     0.00166
2010     31     1979      0.10234     0.04455     0.04318     0.00977     0.00299     0.00186
2010     32     1978      0.09666     0.03682     0.04348     0.01113     0.00333     0.00190
2010     33     1977      0.08628     0.03017     0.04062     0.01095     0.00302     0.00151
2010     34     1976      0.07914     0.02480     0.03804     0.01146     0.00312     0.00172
2010     35     1975      0.06639     0.01986     0.03087     0.01104     0.00292     0.00170
2010     36     1974      0.05591     0.01488     0.02486     0.01125     0.00299     0.00192
2010     37     1973      0.04357     0.01041     0.01915     0.00891     0.00301     0.00208
2010     38     1972      0.03043     0.00735     0.01267     0.00671     0.00214     0.00156
2010     39     1971      0.02259     0.00505     0.00879     0.00550     0.00205     0.00120
2010     40     1970      0.01704     0.00372     0.00629     0.00434     0.00148     0.00122
2010     41     1969      0.01075     0.00221     0.00359     0.00257     0.00124     0.00114
2010     42     1968      0.00622     0.00099     0.00189     0.00169     0.00092     0.00073
2010     43     1967      0.00350     0.00057     0.00106     0.00082     0.00063     0.00042
2010     44     1966      0.00180     0.00040     0.00054     0.00044     0.00017     0.00024
2010     45     1965      0.00088     0.00015     0.00018     0.00029     0.00011     0.00014
2010     46     1964      0.00035     0.00005     0.00006     0.00007     0.00010     0.00005
2010     47     1963      0.00017     0.00002     0.00007     0.00004     0.00002     0.00002
2010     48     1962      0.00004     0.00000     0.00002     0.00000     0.00000     0.00003
2010     49     1961      0.00007     0.00002     0.00004     0.00002     0.00000     0.00000
2010     50     1960      0.00004     0.00001     0.00001     0.00001     0.00000     0.00001
2010     51     1959      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2010     52     1958      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2010     53     1957      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2010     54     1956      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2010     55+    1955-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2011     12-    1999+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2011     13     1998      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2011     14     1997      0.00029     0.00029     0.00000     0.00000     0.00000     0.00000
2011     15     1996      0.00157     0.00157     0.00000     0.00000     0.00000     0.00000
2011     16     1995      0.00517     0.00500     0.00016     0.00000     0.00000     0.00000
2011     17     1994      0.01018     0.00974     0.00045     0.00000     0.00000     0.00000
2011     18     1993      0.01846     0.01669     0.00154     0.00017     0.00006     0.00000
2011     19     1992      0.02889     0.02521     0.00327     0.00040     0.00000     0.00000
2011     20     1991      0.03510     0.02843     0.00579     0.00076     0.00011     0.00002
2011     21     1990      0.03585     0.02767     0.00685     0.00115     0.00017     0.00001
2011     22     1989      0.04091     0.03019     0.00871     0.00173     0.00027     0.00001
2011     23     1988      0.04887     0.03457     0.01130     0.00234     0.00058     0.00009
2011     24     1987      0.05805     0.04058     0.01321     0.00335     0.00070     0.00022
2011     25     1986      0.07310     0.04979     0.01715     0.00440     0.00124     0.00053
2011     26     1985      0.08331     0.05418     0.02164     0.00537     0.00146     0.00065
2011     27     1984      0.09153     0.05710     0.02635     0.00594     0.00136     0.00077
2011     28     1983      0.10035     0.05950     0.03122     0.00678     0.00187     0.00098
2011     29     1982      0.10182     0.05464     0.03599     0.00767     0.00220     0.00132
2011     30     1981      0.10419     0.05208     0.03914     0.00912     0.00223     0.00160
2011     31     1980      0.09941     0.04417     0.04165     0.00969     0.00252     0.00139
2011     32     1979      0.09453     0.03640     0.04233     0.01091     0.00299     0.00190
2011     33     1978      0.08508     0.03030     0.03933     0.01079     0.00288     0.00177
2011     34     1977      0.07690     0.02453     0.03676     0.01101     0.00271     0.00189
2011     35     1976      0.06631     0.01983     0.03082     0.01036     0.00305     0.00224
2011     36     1975      0.05607     0.01618     0.02486     0.01045     0.00269     0.00189
2011     37     1974      0.04460     0.01164     0.01896     0.00933     0.00278     0.00189
2011     38     1973      0.03299     0.00760     0.01410     0.00748     0.00215     0.00167
2011     39     1972      0.02528     0.00566     0.01027     0.00597     0.00197     0.00141
2011     40     1971      0.01714     0.00393     0.00666     0.00388     0.00155     0.00112
2011     41     1970      0.01078     0.00216     0.00370     0.00277     0.00117     0.00099
2011     42     1969      0.00661     0.00120     0.00222     0.00174     0.00086     0.00058
2011     43     1968      0.00373     0.00069     0.00114     0.00104     0.00038     0.00049
2011     44     1967      0.00191     0.00036     0.00047     0.00046     0.00030     0.00033
2011     45     1966      0.00105     0.00016     0.00030     0.00023     0.00018     0.00017
2011     46     1965      0.00037     0.00005     0.00006     0.00008     0.00009     0.00010
2011     47     1964      0.00017     0.00003     0.00005     0.00004     0.00003     0.00004
2011     48     1963      0.00008     0.00002     0.00003     0.00002     0.00001     0.00001
2011     49     1962      0.00004     0.00000     0.00000     0.00001     0.00001     0.00003
2011     50     1961      0.00002     0.00000     0.00001     0.00000     0.00000     0.00001
2011     51     1960      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2011     52     1959      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2011     53     1958      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2011     54     1957      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2011     55+    1956-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2012     12-    2000+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2012     13     1999      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2012     14     1998      0.00035     0.00033     0.00002     0.00000     0.00000     0.00000
2012     15     1997      0.00136     0.00136     0.00000     0.00000     0.00000     0.00000
2012     16     1996      0.00458     0.00453     0.00005     0.00000     0.00000     0.00000
2012     17     1995      0.00923     0.00899     0.00024     0.00000     0.00000     0.00000
2012     18     1994      0.01727     0.01599     0.00120     0.00008     0.00000     0.00000
2012     19     1993      0.02650     0.02252     0.00373     0.00019     0.00005     0.00000
2012     20     1992      0.03851     0.03137     0.00638     0.00071     0.00005     0.00000
2012     21     1991      0.04065     0.03078     0.00827     0.00142     0.00017     0.00002
2012     22     1990      0.04022     0.02934     0.00876     0.00176     0.00030     0.00006
2012     23     1989      0.04760     0.03391     0.01073     0.00246     0.00046     0.00004
2012     24     1988      0.05832     0.03996     0.01392     0.00323     0.00102     0.00020
2012     25     1987      0.07108     0.04851     0.01692     0.00400     0.00133     0.00032
2012     26     1986      0.08616     0.05701     0.02185     0.00504     0.00165     0.00061
2012     27     1985      0.09487     0.05831     0.02784     0.00610     0.00170     0.00093
2012     28     1984      0.09996     0.05820     0.03180     0.00695     0.00196     0.00105
2012     29     1983      0.10295     0.05558     0.03611     0.00779     0.00234     0.00113
2012     30     1982      0.10489     0.05239     0.03947     0.00889     0.00242     0.00173
2012     31     1981      0.10193     0.04515     0.04236     0.01034     0.00253     0.00155
2012     32     1980      0.09591     0.03686     0.04282     0.01117     0.00298     0.00207
2012     33     1979      0.08638     0.03113     0.03915     0.01111     0.00298     0.00201
2012     34     1978      0.07769     0.02452     0.03729     0.01048     0.00329     0.00211
2012     35     1977      0.06636     0.01901     0.03113     0.01103     0.00317     0.00201
2012     36     1976      0.05944     0.01596     0.02728     0.01101     0.00299     0.00219
2012     37     1975      0.04714     0.01160     0.02080     0.00994     0.00265     0.00215
2012     38     1974      0.03517     0.00890     0.01495     0.00747     0.00235     0.00151
2012     39     1973      0.02626     0.00602     0.01065     0.00607     0.00193     0.00158
2012     40     1972      0.01872     0.00417     0.00683     0.00490     0.00156     0.00126
2012     41     1971      0.01170     0.00265     0.00405     0.00286     0.00131     0.00084
2012     42     1970      0.00743     0.00146     0.00228     0.00222     0.00091     0.00056
2012     43     1969      0.00423     0.00068     0.00125     0.00116     0.00051     0.00062
2012     44     1968      0.00248     0.00053     0.00063     0.00064     0.00034     0.00034
2012     45     1967      0.00100     0.00017     0.00024     0.00031     0.00014     0.00013
2012     46     1966      0.00042     0.00005     0.00008     0.00010     0.00009     0.00009
2012     47     1965      0.00019     0.00007     0.00003     0.00005     0.00004     0.00001
2012     48     1964      0.00016     0.00005     0.00004     0.00002     0.00004     0.00002
2012     49     1963      0.00004     0.00002     0.00002     0.00000     0.00000     0.00000
2012     50     1962      0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
2012     51     1961      0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
2012     52     1960      0.00003     0.00000     0.00001     0.00001     0.00000     0.00001
2012     53     1959      0.00002     0.00000     0.00001     0.00000     0.00000     0.00000
2012     54     1958      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2012     55+    1957-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2013     12-    2001+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2013     13     2000      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2013     14     1999      0.00030     0.00030     0.00000     0.00000     0.00000     0.00000
2013     15     1998      0.00148     0.00148     0.00000     0.00000     0.00000     0.00000
2013     16     1997      0.00357     0.00351     0.00007     0.00000     0.00000     0.00000
2013     17     1996      0.00818     0.00784     0.00034     0.00000     0.00000     0.00000
2013     18     1995      0.01760     0.01627     0.00125     0.00008     0.00000     0.00000
2013     19     1994      0.02635     0.02280     0.00336     0.00019     0.00000     0.00000
2013     20     1993      0.03396     0.02725     0.00592     0.00072     0.00005     0.00003
2013     21     1992      0.04108     0.02980     0.00948     0.00159     0.00022     0.00000
2013     22     1991      0.04429     0.03045     0.01081     0.00245     0.00054     0.00004
2013     23     1990      0.04687     0.03290     0.01093     0.00260     0.00038     0.00006
2013     24     1989      0.05749     0.03991     0.01283     0.00342     0.00101     0.00033
2013     25     1988      0.07148     0.04900     0.01690     0.00414     0.00107     0.00037
2013     26     1987      0.08373     0.05551     0.02163     0.00437     0.00158     0.00064
2013     27     1986      0.09415     0.05925     0.02612     0.00585     0.00191     0.00101
2013     28     1985      0.10058     0.05865     0.03107     0.00729     0.00252     0.00104
2013     29     1984      0.10541     0.05720     0.03658     0.00823     0.00230     0.00110
2013     30     1983      0.10460     0.05100     0.04046     0.00915     0.00270     0.00129
2013     31     1982      0.10335     0.04557     0.04288     0.01039     0.00281     0.00169
2013     32     1981      0.09555     0.03757     0.04247     0.01065     0.00325     0.00162
2013     33     1980      0.08710     0.03054     0.04066     0.01069     0.00309     0.00211
2013     34     1979      0.07576     0.02447     0.03493     0.01180     0.00278     0.00177
2013     35     1978      0.06948     0.01971     0.03292     0.01172     0.00330     0.00183
2013     36     1977      0.05961     0.01670     0.02739     0.01063     0.00306     0.00184
2013     37     1976      0.04745     0.01216     0.02116     0.00973     0.00283     0.00157
2013     38     1975      0.03752     0.00889     0.01556     0.00846     0.00259     0.00202
2013     39     1974      0.02634     0.00641     0.01009     0.00626     0.00200     0.00159
2013     40     1973      0.02057     0.00488     0.00690     0.00519     0.00212     0.00148
2013     41     1972      0.01276     0.00296     0.00437     0.00322     0.00137     0.00085
2013     42     1971      0.00729     0.00161     0.00259     0.00148     0.00093     0.00068
2013     43     1970      0.00428     0.00088     0.00160     0.00095     0.00036     0.00049
2013     44     1969      0.00253     0.00050     0.00069     0.00058     0.00027     0.00048
2013     45     1968      0.00125     0.00019     0.00027     0.00035     0.00022     0.00021
2013     46     1967      0.00048     0.00014     0.00015     0.00008     0.00003     0.00008
2013     47     1966      0.00024     0.00006     0.00006     0.00005     0.00003     0.00004
2013     48     1965      0.00013     0.00002     0.00002     0.00005     0.00001     0.00003
2013     49     1964      0.00007     0.00003     0.00002     0.00002     0.00000     0.00001
2013     50     1963      0.00003     0.00000     0.00001     0.00001     0.00000     0.00001
2013     51     1962      0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
2013     52     1961      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2013     53     1960      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2013     54     1959      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2013     55+    1958-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2014     12-    2002+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2014     13     2001      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2014     14     2000      0.00039     0.00039     0.00000     0.00000     0.00000     0.00000
2014     15     1999      0.00147     0.00147     0.00000     0.00000     0.00000     0.00000
2014     16     1998      0.00423     0.00417     0.00007     0.00000     0.00000     0.00000
2014     17     1997      0.00921     0.00880     0.00041     0.00000     0.00000     0.00000
2014     18     1996      0.01527     0.01412     0.00103     0.00012     0.00000     0.00000
2014     19     1995      0.02558     0.02220     0.00320     0.00016     0.00003     0.00000
2014     20     1994      0.03249     0.02631     0.00538     0.00075     0.00005     0.00000
2014     21     1993      0.03873     0.02818     0.00869     0.00155     0.00026     0.00005
2014     22     1992      0.04643     0.03210     0.01105     0.00264     0.00048     0.00017
2014     23     1991      0.05131     0.03483     0.01239     0.00320     0.00078     0.00010
2014     24     1990      0.05803     0.04033     0.01271     0.00384     0.00086     0.00029
2014     25     1989      0.07110     0.04913     0.01641     0.00414     0.00100     0.00043
2014     26     1988      0.08541     0.05769     0.02117     0.00469     0.00118     0.00067
2014     27     1987      0.09592     0.06193     0.02571     0.00583     0.00169     0.00076
2014     28     1986      0.10340     0.06078     0.03195     0.00740     0.00231     0.00095
2014     29     1985      0.10863     0.05928     0.03698     0.00874     0.00241     0.00121
2014     30     1984      0.10870     0.05491     0.04058     0.00895     0.00275     0.00151
2014     31     1983      0.10631     0.04832     0.04316     0.01035     0.00257     0.00191
2014     32     1982      0.10213     0.04030     0.04498     0.01174     0.00312     0.00199
2014     33     1981      0.09136     0.03275     0.04180     0.01173     0.00315     0.00193
2014     34     1980      0.08098     0.02632     0.03819     0.01132     0.00321     0.00195
2014     35     1979      0.07154     0.02275     0.03232     0.01063     0.00340     0.00243
2014     36     1978      0.06139     0.01746     0.02743     0.01113     0.00336     0.00200
2014     37     1977      0.04993     0.01329     0.02211     0.00924     0.00304     0.00224
2014     38     1976      0.03966     0.00981     0.01695     0.00830     0.00273     0.00187
2014     39     1975      0.03155     0.00747     0.01266     0.00680     0.00264     0.00197
2014     40     1974      0.02175     0.00522     0.00800     0.00516     0.00189     0.00148
2014     41     1973      0.01364     0.00325     0.00456     0.00333     0.00144     0.00106
2014     42     1972      0.00859     0.00231     0.00231     0.00210     0.00095     0.00092
2014     43     1971      0.00480     0.00101     0.00143     0.00130     0.00057     0.00049
2014     44     1970      0.00230     0.00047     0.00076     0.00057     0.00025     0.00026
2014     45     1969      0.00119     0.00033     0.00032     0.00024     0.00012     0.00018
2014     46     1968      0.00048     0.00013     0.00009     0.00016     0.00003     0.00007
2014     47     1967      0.00028     0.00007     0.00009     0.00004     0.00004     0.00004
2014     48     1966      0.00008     0.00000     0.00001     0.00001     0.00002     0.00004
2014     49     1965      0.00006     0.00001     0.00002     0.00003     0.00000     0.00000
2014     50     1964      0.00005     0.00001     0.00004     0.00000     0.00000     0.00000
2014     51     1963      0.00001     0.00000     0.00001     0.00000     0.00000     0.00000
2014     52     1962      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2014     53     1961      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2014     54     1960      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2014     55+    1959-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2015     12-    2003+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2015     13     2002      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2015     14     2001      0.00023     0.00023     0.00000     0.00000     0.00000     0.00000
2015     15     2000      0.00128     0.00126     0.00002     0.00000     0.00000     0.00000
2015     16     1999      0.00402     0.00398     0.00004     0.00000     0.00000     0.00000
2015     17     1998      0.00873     0.00836     0.00037     0.00000     0.00000     0.00000
2015     18     1997      0.01532     0.01398     0.00123     0.00011     0.00000     0.00000
2015     19     1996      0.02436     0.02068     0.00337     0.00030     0.00000     0.00000
2015     20     1995      0.03260     0.02520     0.00642     0.00093     0.00003     0.00003
2015     21     1994      0.03800     0.02667     0.00935     0.00169     0.00023     0.00005
2015     22     1993      0.04411     0.02936     0.01131     0.00291     0.00048     0.00005
2015     23     1992      0.05364     0.03554     0.01318     0.00387     0.00082     0.00023
2015     24     1991      0.06018     0.03883     0.01519     0.00435     0.00128     0.00053
2015     25     1990      0.07098     0.04845     0.01657     0.00416     0.00143     0.00036
2015     26     1989      0.08665     0.05830     0.02096     0.00495     0.00183     0.00061
2015     27     1988      0.09580     0.06183     0.02549     0.00598     0.00171     0.00079
2015     28     1987      0.10461     0.06256     0.03213     0.00669     0.00217     0.00106
2015     29     1986      0.11130     0.06056     0.03821     0.00855     0.00246     0.00152
2015     30     1985      0.11012     0.05502     0.04036     0.00958     0.00336     0.00180
2015     31     1984      0.10660     0.04711     0.04408     0.01047     0.00308     0.00185
2015     32     1983      0.10187     0.04006     0.04464     0.01180     0.00349     0.00187
2015     33     1982      0.09252     0.03298     0.04201     0.01203     0.00352     0.00199
2015     34     1981      0.08297     0.02696     0.03787     0.01244     0.00328     0.00243
2015     35     1980      0.07452     0.02200     0.03441     0.01238     0.00345     0.00228
2015     36     1979      0.06227     0.01724     0.02805     0.01196     0.00318     0.00184
2015     37     1978      0.05002     0.01360     0.02136     0.01006     0.00328     0.00173
2015     38     1977      0.03993     0.00958     0.01649     0.00940     0.00260     0.00187
2015     39     1976      0.03162     0.00808     0.01225     0.00737     0.00212     0.00180
2015     40     1975      0.02306     0.00530     0.00898     0.00494     0.00207     0.00177
2015     41     1974      0.01496     0.00371     0.00504     0.00305     0.00157     0.00159
2015     42     1973      0.00926     0.00228     0.00261     0.00231     0.00100     0.00107
2015     43     1972      0.00443     0.00102     0.00134     0.00109     0.00054     0.00044
2015     44     1971      0.00262     0.00047     0.00084     0.00072     0.00030     0.00029
2015     45     1970      0.00140     0.00031     0.00036     0.00026     0.00018     0.00029
2015     46     1969      0.00070     0.00013     0.00025     0.00015     0.00007     0.00010
2015     47     1968      0.00025     0.00007     0.00007     0.00005     0.00002     0.00005
2015     48     1967      0.00013     0.00004     0.00001     0.00004     0.00002     0.00001
2015     49     1966      0.00010     0.00000     0.00002     0.00003     0.00003     0.00002
2015     50     1965      0.00003     0.00002     0.00001     0.00000     0.00000     0.00000
2015     51     1964      0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
2015     52     1963      0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
2015     53     1962      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2015     54     1961      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2015     55+    1960-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2016     12-    2004+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2016     13     2003      0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2016     14     2002      0.00045     0.00045     0.00000     0.00000     0.00000     0.00000
2016     15     2001      0.00164     0.00162     0.00002     0.00000     0.00000     0.00000
2016     16     2000      0.00419     0.00401     0.00018     0.00000     0.00000     0.00000
2016     17     1999      0.00938     0.00883     0.00055     0.00000     0.00000     0.00000
2016     18     1998      0.01601     0.01405     0.00178     0.00017     0.00000     0.00000
2016     19     1997      0.02566     0.02151     0.00356     0.00052     0.00007     0.00000
2016     20     1996      0.03555     0.02741     0.00682     0.00113     0.00018     0.00000
2016     21     1995      0.04237     0.02994     0.01022     0.00187     0.00034     0.00000
2016     22     1994      0.04866     0.03167     0.01282     0.00339     0.00065     0.00013
2016     23     1993      0.05528     0.03463     0.01536     0.00383     0.00110     0.00034
2016     24     1992      0.06727     0.04191     0.01764     0.00560     0.00151     0.00062
2016     25     1991      0.07830     0.04878     0.02046     0.00648     0.00194     0.00065
2016     26     1990      0.08676     0.05766     0.02036     0.00586     0.00216     0.00072
2016     27     1989      0.10008     0.06299     0.02714     0.00679     0.00223     0.00094
2016     28     1988      0.11003     0.06432     0.03393     0.00804     0.00258     0.00117
2016     29     1987      0.11428     0.06228     0.03901     0.00847     0.00297     0.00155
2016     30     1986      0.11440     0.05539     0.04382     0.01012     0.00318     0.00189
2016     31     1985      0.11131     0.04851     0.04534     0.01139     0.00368     0.00239
2016     32     1984      0.10338     0.04079     0.04473     0.01188     0.00346     0.00251
2016     33     1983      0.09663     0.03383     0.04386     0.01249     0.00380     0.00265
2016     34     1982      0.08695     0.02815     0.03932     0.01300     0.00366     0.00281
2016     35     1981      0.07763     0.02333     0.03479     0.01296     0.00397     0.00258
2016     36     1980      0.06554     0.01748     0.02887     0.01289     0.00370     0.00259
2016     37     1979      0.05406     0.01381     0.02363     0.01086     0.00333     0.00242
2016     38     1978      0.04258     0.01043     0.01769     0.00898     0.00325     0.00223
2016     39     1977      0.03254     0.00759     0.01253     0.00747     0.00318     0.00177
2016     40     1976      0.02515     0.00565     0.00927     0.00560     0.00257     0.00206
2016     41     1975      0.01679     0.00414     0.00531     0.00398     0.00173     0.00164
2016     42     1974      0.01008     0.00239     0.00330     0.00233     0.00117     0.00089
2016     43     1973      0.00610     0.00129     0.00200     0.00127     0.00075     0.00080
2016     44     1972      0.00286     0.00054     0.00091     0.00059     0.00032     0.00050
2016     45     1971      0.00143     0.00034     0.00046     0.00030     0.00018     0.00015
2016     46     1970      0.00077     0.00012     0.00029     0.00016     0.00006     0.00013
2016     47     1969      0.00032     0.00012     0.00005     0.00005     0.00006     0.00005
2016     48     1968      0.00013     0.00005     0.00001     0.00005     0.00002     0.00000
2016     49     1967      0.00002     0.00002     0.00000     0.00000     0.00000     0.00000
2016     50     1966      0.00011     0.00006     0.00003     0.00001     0.00000     0.00001
2016     51     1965      0.00003     0.00001     0.00001     0.00000     0.00000     0.00001
2016     52     1964      0.00002     0.00000     0.00001     0.00000     0.00000     0.00000
2016     53     1963      0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2016     54     1962      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2016     55+    1961-     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     12-    2005+     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     13     2004      0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2017     14     2003      0.00028     0.00028     0.00000     0.00000     0.00000     0.00000
2017     15     2002      0.00141     0.00141     0.00000     0.00000     0.00000     0.00000
2017     16     2001      0.00400     0.00389     0.00010     0.00000     0.00000     0.00000
2017     17     2000      0.00715     0.00672     0.00038     0.00004     0.00000     0.00000
