Germany, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 04/02/2019
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1979     29           .           .           .           .           .           .
1979     30     0.09977     0.04920     0.03569     0.01051     0.00292     0.00145
1979     31     0.10048     0.04697     0.03743     0.01138     0.00308     0.00162
1979     32     0.09694     0.04216     0.03813     0.01185     0.00314     0.00168
1979     33     0.09261     0.03727     0.03801     0.01216     0.00337     0.00180
1979     34     0.08807     0.03323     0.03669     0.01262     0.00363     0.00190
1979     35     0.08130     0.02881     0.03371     0.01299     0.00373     0.00207
1979     36     0.07221     0.02362     0.02970     0.01280     0.00389     0.00220
1979     37     0.06089     0.01844     0.02481     0.01153     0.00380     0.00231
1979     38           .           .           .           .           .           .
1979     39           .           .           .           .           .           .
1979     40           .           .           .           .           .           .
1979     41           .           .           .           .           .           .
1979     42           .           .           .           .           .           .
1979     43           .           .           .           .           .           .
1979     44           .           .           .           .           .           .
1979     45           .           .           .           .           .           .
1979     46           .           .           .           .           .           .
1979     47           .           .           .           .           .           .
1979     48           .           .           .           .           .           .
1979     49           .           .           .           .           .           .
1979     50           .           .           .           .           .           .
1979     51           .           .           .           .           .           .
1979     52           .           .           .           .           .           .
1979     53           .           .           .           .           .           .
1979     54           .           .           .           .           .           .
1979     55+          .           .           .           .           .           .
1980     12-          .           .           .           .           .           .
1980     13           .           .           .           .           .           .
1980     14           .           .           .           .           .           .
1980     15           .           .           .           .           .           .
1980     16           .           .           .           .           .           .
1980     17           .           .           .           .           .           .
1980     18           .           .           .           .           .           .
1980     19           .           .           .           .           .           .
1980     20           .           .           .           .           .           .
1980     21           .           .           .           .           .           .
1980     22           .           .           .           .           .           .
1980     23           .           .           .           .           .           .
1980     24           .           .           .           .           .           .
1980     25           .           .           .           .           .           .
1980     26           .           .           .           .           .           .
1980     27           .           .           .           .           .           .
1980     28           .           .           .           .           .           .
1980     29     0.09637     0.04988     0.03317     0.00949     0.00256     0.00127
1980     30     0.10016     0.04984     0.03567     0.01042     0.00281     0.00143
1980     31     0.10055     0.04728     0.03749     0.01120     0.00307     0.00151
1980     32     0.09851     0.04311     0.03866     0.01172     0.00326     0.00176
1980     33     0.09565     0.03895     0.03895     0.01243     0.00345     0.00188
1980     34     0.09129     0.03465     0.03790     0.01309     0.00363     0.00202
1980     35     0.08488     0.02994     0.03505     0.01364     0.00392     0.00233
1980     36     0.07463     0.02429     0.03062     0.01312     0.00411     0.00250
1980     37           .           .           .           .           .           .
1980     38           .           .           .           .           .           .
1980     39           .           .           .           .           .           .
1980     40           .           .           .           .           .           .
1980     41           .           .           .           .           .           .
1980     42           .           .           .           .           .           .
1980     43           .           .           .           .           .           .
1980     44           .           .           .           .           .           .
1980     45           .           .           .           .           .           .
1980     46           .           .           .           .           .           .
1980     47           .           .           .           .           .           .
1980     48           .           .           .           .           .           .
1980     49           .           .           .           .           .           .
1980     50           .           .           .           .           .           .
1980     51           .           .           .           .           .           .
1980     52           .           .           .           .           .           .
1980     53           .           .           .           .           .           .
1980     54           .           .           .           .           .           .
1980     55+          .           .           .           .           .           .
1981     12-          .           .           .           .           .           .
1981     13           .           .           .           .           .           .
1981     14           .           .           .           .           .           .
1981     15           .           .           .           .           .           .
1981     16           .           .           .           .           .           .
1981     17           .           .           .           .           .           .
1981     18           .           .           .           .           .           .
1981     19           .           .           .           .           .           .
1981     20           .           .           .           .           .           .
1981     21           .           .           .           .           .           .
1981     22           .           .           .           .           .           .
1981     23           .           .           .           .           .           .
1981     24           .           .           .           .           .           .
1981     25           .           .           .           .           .           .
1981     26           .           .           .           .           .           .
1981     27           .           .           .           .           .           .
1981     28     0.09060     0.04885     0.03022     0.00829     0.00223     0.00102
1981     29     0.09631     0.05052     0.03300     0.00918     0.00242     0.00118
1981     30     0.10027     0.05052     0.03571     0.01007     0.00265     0.00132
1981     31     0.10252     0.04864     0.03826     0.01113     0.00301     0.00147
1981     32     0.10233     0.04553     0.03973     0.01211     0.00328     0.00169
1981     33     0.09982     0.04100     0.04036     0.01301     0.00358     0.00187
1981     34     0.09532     0.03589     0.03949     0.01372     0.00407     0.00215
1981     35     0.08760     0.03034     0.03639     0.01411     0.00435     0.00241
1981     36           .           .           .           .           .           .
1981     37           .           .           .           .           .           .
1981     38           .           .           .           .           .           .
1981     39           .           .           .           .           .           .
1981     40           .           .           .           .           .           .
1981     41           .           .           .           .           .           .
1981     42           .           .           .           .           .           .
1981     43           .           .           .           .           .           .
1981     44           .           .           .           .           .           .
1981     45           .           .           .           .           .           .
1981     46           .           .           .           .           .           .
1981     47           .           .           .           .           .           .
1981     48           .           .           .           .           .           .
1981     49           .           .           .           .           .           .
1981     50           .           .           .           .           .           .
1981     51           .           .           .           .           .           .
1981     52           .           .           .           .           .           .
1981     53           .           .           .           .           .           .
1981     54           .           .           .           .           .           .
1981     55+          .           .           .           .           .           .
1982     12-          .           .           .           .           .           .
1982     13           .           .           .           .           .           .
1982     14           .           .           .           .           .           .
1982     15           .           .           .           .           .           .
1982     16           .           .           .           .           .           .
1982     17           .           .           .           .           .           .
1982     18           .           .           .           .           .           .
1982     19           .           .           .           .           .           .
1982     20           .           .           .           .           .           .
1982     21           .           .           .           .           .           .
1982     22           .           .           .           .           .           .
1982     23           .           .           .           .           .           .
1982     24           .           .           .           .           .           .
1982     25           .           .           .           .           .           .
1982     26           .           .           .           .           .           .
1982     27     0.08357     0.04683     0.02690     0.00724     0.00184     0.00076
1982     28     0.09047     0.04916     0.03015     0.00807     0.00212     0.00096
1982     29     0.09645     0.05094     0.03306     0.00894     0.00236     0.00115
1982     30     0.10220     0.05190     0.03625     0.01011     0.00265     0.00129
1982     31     0.10599     0.05079     0.03928     0.01145     0.00299     0.00148
1982     32     0.10675     0.04737     0.04149     0.01270     0.00348     0.00171
1982     33     0.10413     0.04207     0.04236     0.01368     0.00395     0.00206
1982     34     0.09756     0.03603     0.04056     0.01435     0.00428     0.00234
1982     35           .           .           .           .           .           .
1982     36           .           .           .           .           .           .
1982     37           .           .           .           .           .           .
1982     38           .           .           .           .           .           .
1982     39           .           .           .           .           .           .
1982     40           .           .           .           .           .           .
1982     41           .           .           .           .           .           .
1982     42           .           .           .           .           .           .
1982     43           .           .           .           .           .           .
1982     44           .           .           .           .           .           .
1982     45           .           .           .           .           .           .
1982     46           .           .           .           .           .           .
1982     47           .           .           .           .           .           .
1982     48           .           .           .           .           .           .
1982     49           .           .           .           .           .           .
1982     50           .           .           .           .           .           .
1982     51           .           .           .           .           .           .
1982     52           .           .           .           .           .           .
1982     53           .           .           .           .           .           .
1982     54           .           .           .           .           .           .
1982     55+          .           .           .           .           .           .
1983     12-          .           .           .           .           .           .
1983     13           .           .           .           .           .           .
1983     14           .           .           .           .           .           .
1983     15           .           .           .           .           .           .
1983     16           .           .           .           .           .           .
1983     17           .           .           .           .           .           .
1983     18           .           .           .           .           .           .
1983     19           .           .           .           .           .           .
1983     20           .           .           .           .           .           .
1983     21           .           .           .           .           .           .
1983     22           .           .           .           .           .           .
1983     23           .           .           .           .           .           .
1983     24           .           .           .           .           .           .
1983     25           .           .           .           .           .           .
1983     26     0.07486     0.04396     0.02280     0.00598     0.00151     0.00061
1983     27     0.08246     0.04704     0.02600     0.00687     0.00176     0.00079
1983     28     0.08891     0.04906     0.02917     0.00772     0.00204     0.00092
1983     29     0.09561     0.05094     0.03245     0.00877     0.00236     0.00109
1983     30     0.10368     0.05350     0.03612     0.01008     0.00267     0.00132
1983     31     0.10893     0.05308     0.03977     0.01146     0.00309     0.00154
1983     32     0.10979     0.04857     0.04287     0.01272     0.00368     0.00195
1983     33     0.10598     0.04233     0.04336     0.01393     0.00407     0.00229
1983     34           .           .           .           .           .           .
1983     35           .           .           .           .           .           .
1983     36           .           .           .           .           .           .
1983     37           .           .           .           .           .           .
1983     38           .           .           .           .           .           .
1983     39           .           .           .           .           .           .
1983     40           .           .           .           .           .           .
1983     41           .           .           .           .           .           .
1983     42           .           .           .           .           .           .
1983     43           .           .           .           .           .           .
1983     44           .           .           .           .           .           .
1983     45           .           .           .           .           .           .
1983     46           .           .           .           .           .           .
1983     47           .           .           .           .           .           .
1983     48           .           .           .           .           .           .
1983     49           .           .           .           .           .           .
1983     50           .           .           .           .           .           .
1983     51           .           .           .           .           .           .
1983     52           .           .           .           .           .           .
1983     53           .           .           .           .           .           .
1983     54           .           .           .           .           .           .
1983     55+          .           .           .           .           .           .
1984     12-          .           .           .           .           .           .
1984     13           .           .           .           .           .           .
1984     14           .           .           .           .           .           .
1984     15           .           .           .           .           .           .
1984     16           .           .           .           .           .           .
1984     17           .           .           .           .           .           .
1984     18           .           .           .           .           .           .
1984     19           .           .           .           .           .           .
1984     20           .           .           .           .           .           .
1984     21           .           .           .           .           .           .
1984     22           .           .           .           .           .           .
1984     23           .           .           .           .           .           .
1984     24           .           .           .           .           .           .
1984     25     0.06613     0.04029     0.01934     0.00494     0.00120     0.00037
1984     26     0.07357     0.04362     0.02217     0.00577     0.00146     0.00056
1984     27     0.08110     0.04651     0.02543     0.00668     0.00175     0.00074
1984     28     0.08964     0.04939     0.02936     0.00790     0.00208     0.00090
1984     29     0.09887     0.05306     0.03305     0.00908     0.00253     0.00116
1984     30     0.10754     0.05552     0.03695     0.01049     0.00307     0.00151
1984     31     0.11291     0.05427     0.04118     0.01202     0.00358     0.00187
1984     32     0.11290     0.04930     0.04396     0.01354     0.00391     0.00220
1984     33           .           .           .           .           .           .
1984     34           .           .           .           .           .           .
1984     35           .           .           .           .           .           .
1984     36           .           .           .           .           .           .
1984     37           .           .           .           .           .           .
1984     38           .           .           .           .           .           .
1984     39           .           .           .           .           .           .
1984     40           .           .           .           .           .           .
1984     41           .           .           .           .           .           .
1984     42           .           .           .           .           .           .
1984     43           .           .           .           .           .           .
1984     44           .           .           .           .           .           .
1984     45           .           .           .           .           .           .
1984     46           .           .           .           .           .           .
1984     47           .           .           .           .           .           .
1984     48           .           .           .           .           .           .
1984     49           .           .           .           .           .           .
1984     50           .           .           .           .           .           .
1984     51           .           .           .           .           .           .
1984     52           .           .           .           .           .           .
1984     53           .           .           .           .           .           .
1984     54           .           .           .           .           .           .
1984     55+          .           .           .           .           .           .
1985     12-          .           .           .           .           .           .
1985     13           .           .           .           .           .           .
1985     14           .           .           .           .           .           .
1985     15           .           .           .           .           .           .
1985     16           .           .           .           .           .           .
1985     17           .           .           .           .           .           .
1985     18           .           .           .           .           .           .
1985     19           .           .           .           .           .           .
1985     20           .           .           .           .           .           .
1985     21           .           .           .           .           .           .
1985     22           .           .           .           .           .           .
1985     23           .           .           .           .           .           .
1985     24     0.05641     0.03544     0.01587     0.00393     0.00092     0.00025
1985     25     0.06449     0.03955     0.01846     0.00493     0.00118     0.00038
1985     26     0.07221     0.04301     0.02158     0.00563     0.00144     0.00056
1985     27     0.08114     0.04663     0.02545     0.00649     0.00183     0.00075
1985     28     0.09136     0.05090     0.02945     0.00784     0.00221     0.00095
1985     29     0.10176     0.05486     0.03367     0.00938     0.00259     0.00126
1985     30     0.11132     0.05674     0.03840     0.01117     0.00328     0.00173
1985     31     0.11599     0.05486     0.04239     0.01274     0.00387     0.00213
1985     32           .           .           .           .           .           .
1985     33           .           .           .           .           .           .
1985     34           .           .           .           .           .           .
1985     35           .           .           .           .           .           .
1985     36           .           .           .           .           .           .
1985     37           .           .           .           .           .           .
1985     38           .           .           .           .           .           .
1985     39           .           .           .           .           .           .
1985     40           .           .           .           .           .           .
1985     41           .           .           .           .           .           .
1985     42           .           .           .           .           .           .
1985     43           .           .           .           .           .           .
1985     44           .           .           .           .           .           .
1985     45           .           .           .           .           .           .
1985     46           .           .           .           .           .           .
1985     47           .           .           .           .           .           .
1985     48           .           .           .           .           .           .
1985     49           .           .           .           .           .           .
1985     50           .           .           .           .           .           .
1985     51           .           .           .           .           .           .
1985     52           .           .           .           .           .           .
1985     53           .           .           .           .           .           .
1985     54           .           .           .           .           .           .
1985     55+          .           .           .           .           .           .
1986     12-          .           .           .           .           .           .
1986     13           .           .           .           .           .           .
1986     14           .           .           .           .           .           .
1986     15           .           .           .           .           .           .
1986     16           .           .           .           .           .           .
1986     17           .           .           .           .           .           .
1986     18           .           .           .           .           .           .
1986     19           .           .           .           .           .           .
1986     20           .           .           .           .           .           .
1986     21           .           .           .           .           .           .
1986     22           .           .           .           .           .           .
1986     23     0.04735     0.03093     0.01279     0.00293     0.00058     0.00012
1986     24     0.05432     0.03449     0.01512     0.00368     0.00081     0.00023
1986     25     0.06282     0.03883     0.01793     0.00455     0.00116     0.00035
1986     26     0.07191     0.04304     0.02128     0.00556     0.00150     0.00054
1986     27     0.08167     0.04757     0.02482     0.00672     0.00185     0.00072
1986     28     0.09333     0.05262     0.02944     0.00808     0.00225     0.00094
1986     29     0.10496     0.05641     0.03461     0.00976     0.00283     0.00135
1986     30     0.11362     0.05766     0.03936     0.01145     0.00339     0.00175
1986     31           .           .           .           .           .           .
1986     32           .           .           .           .           .           .
1986     33           .           .           .           .           .           .
1986     34           .           .           .           .           .           .
1986     35           .           .           .           .           .           .
1986     36           .           .           .           .           .           .
1986     37           .           .           .           .           .           .
1986     38           .           .           .           .           .           .
1986     39           .           .           .           .           .           .
1986     40           .           .           .           .           .           .
1986     41           .           .           .           .           .           .
1986     42           .           .           .           .           .           .
1986     43           .           .           .           .           .           .
1986     44           .           .           .           .           .           .
1986     45           .           .           .           .           .           .
1986     46           .           .           .           .           .           .
1986     47           .           .           .           .           .           .
1986     48           .           .           .           .           .           .
1986     49           .           .           .           .           .           .
1986     50           .           .           .           .           .           .
1986     51           .           .           .           .           .           .
1986     52           .           .           .           .           .           .
1986     53           .           .           .           .           .           .
1986     54           .           .           .           .           .           .
1986     55+          .           .           .           .           .           .
1987     12-          .           .           .           .           .           .
1987     13           .           .           .           .           .           .
1987     14           .           .           .           .           .           .
1987     15           .           .           .           .           .           .
1987     16           .           .           .           .           .           .
1987     17           .           .           .           .           .           .
1987     18           .           .           .           .           .           .
1987     19           .           .           .           .           .           .
1987     20           .           .           .           .           .           .
1987     21           .           .           .           .           .           .
1987     22     0.03998     0.02762     0.00998     0.00198     0.00033     0.00006
1987     23     0.04529     0.02982     0.01204     0.00271     0.00059     0.00012
1987     24     0.05205     0.03332     0.01427     0.00339     0.00084     0.00023
1987     25     0.06146     0.03842     0.01739     0.00421     0.00109     0.00035
1987     26     0.07182     0.04369     0.02090     0.00527     0.00139     0.00056
1987     27     0.08324     0.04867     0.02523     0.00671     0.00185     0.00078
1987     28     0.09653     0.05384     0.03058     0.00854     0.00245     0.00112
1987     29     0.10724     0.05696     0.03559     0.01019     0.00300     0.00150
1987     30           .           .           .           .           .           .
1987     31           .           .           .           .           .           .
1987     32           .           .           .           .           .           .
1987     33           .           .           .           .           .           .
1987     34           .           .           .           .           .           .
1987     35           .           .           .           .           .           .
1987     36           .           .           .           .           .           .
1987     37           .           .           .           .           .           .
1987     38           .           .           .           .           .           .
1987     39           .           .           .           .           .           .
1987     40           .           .           .           .           .           .
1987     41           .           .           .           .           .           .
1987     42           .           .           .           .           .           .
1987     43           .           .           .           .           .           .
1987     44           .           .           .           .           .           .
1987     45           .           .           .           .           .           .
1987     46           .           .           .           .           .           .
1987     47           .           .           .           .           .           .
1987     48           .           .           .           .           .           .
1987     49           .           .           .           .           .           .
1987     50           .           .           .           .           .           .
1987     51           .           .           .           .           .           .
1987     52           .           .           .           .           .           .
1987     53           .           .           .           .           .           .
1987     54           .           .           .           .           .           .
1987     55+          .           .           .           .           .           .
1988     12-          .           .           .           .           .           .
1988     13           .           .           .           .           .           .
1988     14           .           .           .           .           .           .
1988     15           .           .           .           .           .           .
1988     16           .           .           .           .           .           .
1988     17           .           .           .           .           .           .
1988     18           .           .           .           .           .           .
1988     19           .           .           .           .           .           .
1988     20           .           .           .           .           .           .
1988     21     0.03339     0.02476     0.00727     0.00117     0.00017     0.00003
1988     22     0.03795     0.02638     0.00943     0.00178     0.00032     0.00005
1988     23     0.04331     0.02856     0.01159     0.00253     0.00053     0.00010
1988     24     0.05118     0.03255     0.01420     0.00344     0.00080     0.00019
1988     25     0.06135     0.03834     0.01717     0.00441     0.00108     0.00035
1988     26     0.07261     0.04400     0.02092     0.00567     0.00146     0.00056
1988     27     0.08567     0.04963     0.02578     0.00731     0.00206     0.00088
1988     28     0.09789     0.05445     0.03066     0.00889     0.00266     0.00123
1988     29           .           .           .           .           .           .
1988     30           .           .           .           .           .           .
1988     31           .           .           .           .           .           .
1988     32           .           .           .           .           .           .
1988     33           .           .           .           .           .           .
1988     34           .           .           .           .           .           .
1988     35           .           .           .           .           .           .
1988     36           .           .           .           .           .           .
1988     37           .           .           .           .           .           .
1988     38           .           .           .           .           .           .
1988     39           .           .           .           .           .           .
1988     40           .           .           .           .           .           .
1988     41           .           .           .           .           .           .
1988     42           .           .           .           .           .           .
1988     43           .           .           .           .           .           .
1988     44           .           .           .           .           .           .
1988     45           .           .           .           .           .           .
1988     46           .           .           .           .           .           .
1988     47           .           .           .           .           .           .
1988     48           .           .           .           .           .           .
1988     49           .           .           .           .           .           .
1988     50           .           .           .           .           .           .
1988     51           .           .           .           .           .           .
1988     52           .           .           .           .           .           .
1988     53           .           .           .           .           .           .
1988     54           .           .           .           .           .           .
1988     55+          .           .           .           .           .           .
1989     12-          .           .           .           .           .           .
1989     13           .           .           .           .           .           .
1989     14           .           .           .           .           .           .
1989     15           .           .           .           .           .           .
1989     16           .           .           .           .           .           .
1989     17           .           .           .           .           .           .
1989     18           .           .           .           .           .           .
1989     19           .           .           .           .           .           .
1989     20     0.02668     0.02147     0.00457     0.00058     0.00006     0.00001
1989     21     0.03149     0.02357     0.00670     0.00105     0.00015     0.00002
1989     22     0.03599     0.02520     0.00880     0.00166     0.00029     0.00005
1989     23     0.04203     0.02778     0.01115     0.00250     0.00049     0.00011
1989     24     0.05031     0.03225     0.01370     0.00337     0.00075     0.00023
1989     25     0.06141     0.03840     0.01712     0.00439     0.00113     0.00038
1989     26     0.07456     0.04464     0.02152     0.00604     0.00170     0.00066
1989     27     0.08627     0.04974     0.02597     0.00747     0.00215     0.00094
1989     28           .           .           .           .           .           .
1989     29           .           .           .           .           .           .
1989     30           .           .           .           .           .           .
1989     31           .           .           .           .           .           .
1989     32           .           .           .           .           .           .
1989     33           .           .           .           .           .           .
1989     34           .           .           .           .           .           .
1989     35           .           .           .           .           .           .
1989     36           .           .           .           .           .           .
1989     37           .           .           .           .           .           .
1989     38           .           .           .           .           .           .
1989     39           .           .           .           .           .           .
1989     40           .           .           .           .           .           .
1989     41           .           .           .           .           .           .
1989     42           .           .           .           .           .           .
1989     43           .           .           .           .           .           .
1989     44           .           .           .           .           .           .
1989     45           .           .           .           .           .           .
1989     46           .           .           .           .           .           .
1989     47           .           .           .           .           .           .
1989     48           .           .           .           .           .           .
1989     49           .           .           .           .           .           .
1989     50           .           .           .           .           .           .
1989     51           .           .           .           .           .           .
1989     52           .           .           .           .           .           .
1989     53           .           .           .           .           .           .
1989     54           .           .           .           .           .           .
1989     55+          .           .           .           .           .           .
1990     12-          .           .           .           .           .           .
1990     13           .           .           .           .           .           .
1990     14           .           .           .           .           .           .
1990     15           .           .           .           .           .           .
1990     16           .           .           .           .           .           .
1990     17           .           .           .           .           .           .
1990     18           .           .           .           .           .           .
1990     19     0.01987     0.01708     0.00253     0.00023     0.00002     0.00000
1990     20     0.02546     0.02049     0.00436     0.00053     0.00007     0.00001
1990     21     0.03028     0.02261     0.00650     0.00100     0.00016     0.00002
1990     22     0.03518     0.02445     0.00865     0.00174     0.00029     0.00005
1990     23     0.04164     0.02737     0.01104     0.00258     0.00053     0.00011
1990     24     0.05044     0.03225     0.01360     0.00348     0.00087     0.00024
1990     25     0.06267     0.03870     0.01735     0.00480     0.00135     0.00046
1990     26     0.07495     0.04456     0.02148     0.00631     0.00190     0.00070
1990     27           .           .           .           .           .           .
1990     28           .           .           .           .           .           .
1990     29           .           .           .           .           .           .
1990     30           .           .           .           .           .           .
1990     31           .           .           .           .           .           .
1990     32           .           .           .           .           .           .
1990     33           .           .           .           .           .           .
1990     34           .           .           .           .           .           .
1990     35           .           .           .           .           .           .
1990     36           .           .           .           .           .           .
1990     37           .           .           .           .           .           .
1990     38           .           .           .           .           .           .
1990     39           .           .           .           .           .           .
1990     40           .           .           .           .           .           .
1990     41           .           .           .           .           .           .
1990     42           .           .           .           .           .           .
1990     43           .           .           .           .           .           .
1990     44           .           .           .           .           .           .
1990     45           .           .           .           .           .           .
1990     46           .           .           .           .           .           .
1990     47           .           .           .           .           .           .
1990     48           .           .           .           .           .           .
1990     49           .           .           .           .           .           .
1990     50           .           .           .           .           .           .
1990     51           .           .           .           .           .           .
1990     52           .           .           .           .           .           .
1990     53           .           .           .           .           .           .
1990     54           .           .           .           .           .           .
1990     55+          .           .           .           .           .           .
1991     12-          .           .           .           .           .           .
1991     13           .           .           .           .           .           .
1991     14           .           .           .           .           .           .
1991     15           .           .           .           .           .           .
1991     16           .           .           .           .           .           .
1991     17           .           .           .           .           .           .
1991     18     0.01282     0.01153     0.00120     0.00008     0.00001     0.00000
1991     19     0.01923     0.01647     0.00249     0.00024     0.00002     0.00001
1991     20     0.02467     0.01968     0.00433     0.00059     0.00007     0.00000
1991     21     0.02943     0.02171     0.00645     0.00109     0.00016     0.00002
1991     22     0.03452     0.02371     0.00865     0.00179     0.00032     0.00006
1991     23     0.04164     0.02681     0.01130     0.00274     0.00064     0.00014
1991     24     0.05173     0.03164     0.01458     0.00414     0.00105     0.00031
1991     25     0.06281     0.03722     0.01809     0.00550     0.00149     0.00051
1991     26           .           .           .           .           .           .
1991     27           .           .           .           .           .           .
1991     28           .           .           .           .           .           .
1991     29           .           .           .           .           .           .
1991     30           .           .           .           .           .           .
1991     31           .           .           .           .           .           .
1991     32           .           .           .           .           .           .
1991     33           .           .           .           .           .           .
1991     34           .           .           .           .           .           .
1991     35           .           .           .           .           .           .
1991     36           .           .           .           .           .           .
