East Germany, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
2016    18    1998       738.03      648.03       82.00        8.00        0.00        0.00
2016    19    1997      1174.05      984.04      163.00       24.01        3.00        0.00
2016    20    1996      1569.08     1210.06      301.00       50.00        8.00        0.00
2016    21    1995      1745.08     1233.06      421.01       77.01       14.00        0.00
2016    22    1994      1936.09     1260.06      510.01      135.01       26.00        5.01
2016    23    1993      2252.11     1411.06      626.01      156.01       45.00       14.01
2016    24    1992      2933.13     1827.08      769.01      244.02       66.00       27.02
2016    25    1991      3880.17     2417.10     1014.01      321.03       96.00       32.03
2016    26    1990      6111.28     4061.17     1434.01      413.04      152.00       51.04
2016    27    1989      7282.34     4583.20     1975.02      494.05      162.00       68.05
2016    28    1988      8289.38     4845.21     2556.03      606.06      194.01       88.07
2016    29    1987      8729.40     4757.21     2980.03      647.07      227.00      118.10
2016    30    1986      8460.39     4096.17     3241.03      748.07      235.00      140.11
2016    31    1985      8199.38     3573.13     3340.02      839.08      271.00      176.14
2016    32    1984      7580.35     2991.11     3280.01      871.08      254.01      184.15
2016    33    1983      7116.33     2491.08     3230.00      920.08      280.00      195.16
2016    34    1982      6430.30     2082.06     2907.99      961.08      271.00      208.16
2016    35    1981      5636.26     1694.05     2525.99      941.08      288.00      187.15
2016    36    1980      4905.23     1308.03     2160.97      965.07      277.00      194.16
2016    37    1979      3862.18      987.01     1687.97      776.05      238.00      173.14
2016    38    1978      3057.14      749.00     1269.97      645.04      232.99      160.13
2016    39    1977      2264.10      528.00      871.98      520.03      221.00      123.10
2016    40    1976      1576.07      353.99      580.97      351.02      161.00      129.09
2016    41    1975       997.05      245.99      314.98      236.00      102.99       97.07
2016    42    1974       602.03      143.00      196.99      139.00       70.00       53.04
2016    43    1973       375.01       79.00      122.99       78.00       46.00       49.04
2016    44    1972       195.01       37.00       61.99       40.00       22.00       34.03
2016    45    1971       114.00       27.00       36.99       24.00       14.00       12.01
2016    46    1970        63.00       10.00       24.00       13.00        5.00       11.01
2016    47    1969        27.00       10.00        4.00        4.00        5.00        4.00
2016    48    1968        11.00        4.00        1.00        4.00        2.00        0.00
2016    49    1967         2.00        2.00        0.00        0.00        0.00        0.00
2016    50    1966        11.00        6.00        3.00        1.00        0.00        1.00
2016    51    1965         3.54        1.00        1.46        0.49        0.00        0.58
2016    52    1964         1.89        0.52        0.82        0.28        0.00        0.27
2016    53    1963         0.98        0.29        0.44        0.15        0.00        0.10
2016    54    1962         0.45        0.14        0.21        0.07        0.00        0.03
2016    55+   1961-        0.14        0.04        0.07        0.03        0.00        0.01
2017    12-   2005+        0.00        0.00        0.00        0.00        0.00        0.00
2017    13    2004         0.20        0.20        0.00        0.00        0.00        0.00
2017    14    2003        13.80       13.80        0.00        0.00        0.00        0.00
2017    15    2002        68.01       68.01        0.00        0.00        0.00        0.00
2017    16    2001       193.04      188.03        5.00        0.00        0.00        0.00
2017    17    2000       356.07      335.07       19.00        2.00        0.00        0.00
2017    18    1999       657.12      584.11       64.00        9.00        0.00        0.00
2017    19    1998      1081.20      866.18      192.02       21.00        2.00        0.00
2017    20    1997      1380.26     1032.21      304.03       39.00        4.00        1.00
2017    21    1996      1650.31     1092.21      451.06       88.02       17.02        2.00
2017    22    1995      1861.35     1153.23      519.06      154.03       30.03        5.00
2017    23    1994      2063.39     1276.25      536.06      202.04       49.05        0.00
2017    24    1993      2608.49     1572.30      689.08      270.05       58.06       19.01
2017    25    1992      3276.62     1967.37      918.11      284.05       84.09       23.01
2017    26    1991      4393.83     2732.50     1129.12      363.06      124.12       45.02
2017    27    1990      6985.31     4444.82     1799.20      488.08      183.19       70.03
2017    28    1989      7910.49     4697.89     2388.27      536.09      194.20       94.04
2017    29    1988      8717.64     4765.91     2964.35      647.12      212.22      128.05
2017    30    1987      8802.66     4330.84     3322.40      800.14      208.21      141.06
2017    31    1986      8514.61     3749.72     3484.41      877.16      238.24      165.07
2017    32    1985      7745.46     3002.57     3400.38      886.15      274.28      182.07
2017    33    1984      7216.36     2493.47     3259.37     1013.17      260.27      190.08
2017    34    1983      6337.20     2025.37     2839.29      989.16      286.29      197.08
2017    35    1982      5656.06     1612.29     2598.26      987.16      278.29      180.07
2017    36    1981      4783.90     1294.21     2100.19      888.13      299.30      202.08
2017    37    1980      4037.76     1051.17     1721.15      820.12      255.26      190.08
2017    38    1979      3131.59      757.11     1288.08      671.09      252.25      163.06
2017    39    1978      2493.47      605.09      971.06      558.07      209.21      150.05
2017    40    1977      1746.33      411.05      653.04      395.05      170.16      117.05
2017    41    1976      1066.20      222.02      385.02      249.03      105.10      105.03
2017    42    1975       660.13      151.02      200.01      167.01       66.06       76.02
2017    43    1974       350.07       71.00       96.00       88.01       55.04       40.02
2017    44    1973       205.04       35.00       51.00       58.00       27.03       34.01
2017    45    1972       128.03       33.00       36.00       30.00       11.01       18.00
2017    46    1971        60.01       16.01       12.00       11.00        7.01       14.01
2017    47    1970        38.00       11.01        8.00       11.00        3.01        5.00
2017    48    1969         6.00        4.00        1.00        0.00        0.00        1.00
2017    49    1968        12.00        4.00        3.00        0.00        2.01        3.00
2017    50    1967         8.00        1.00        4.00        2.00        0.00        1.00
2017    51    1966         1.94        0.39        0.00        0.49        0.00        1.06
2017    52    1965         1.06        0.25        0.00        0.24        0.00        0.58
2017    53    1964         0.60        0.19        0.00        0.15        0.00        0.25
2017    54    1963         0.30        0.13        0.00        0.09        0.00        0.08
2017    55+   1962-        0.09        0.04        0.00        0.03        0.00        0.01
